status_id,permalink,mitu_link,sharetext,post_type,category,date,sponsored,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1543470299286740,https://www.facebook.com/wearemitu/posts/1543470299286740,https://wearemitu.com/mitu-voice/11-essentials-for-the-latino-parent-starter-kit/,Some of these are torture devices...,Link,Family & Friends,20/01/2016,0,0,1,0,,,
1405630409737397_1521867038113733,https://www.facebook.com/wearemitu/posts/1521867038113733,https://wearemitu.com/mitu-voice/11-infomercials-we-remember-growing-up/,Who could forget the Crema Concha Nacar?,Link,Latino Culture,2/12/2015,0,1,1,0,0,2,0
1405630409737397_1586752428291860,https://www.facebook.com/wearemitu/posts/1586752428291860,https://wearemitu.com/mitu-voice/11-infomercials-we-remember-growing-up/,Who could forget the Crema Concha Nacar?,Link,Latino Culture,30/04/2016,0,1,0,1,1,2,150
1405630409737397_1611285735838529,https://www.facebook.com/wearemitu/posts/1611285735838529,https://wearemitu.com/mitu-voice/11-infomercials-we-remember-growing-up/,Who could forget the Crema Concha Nacar?,Link,Latino Culture,24/06/2016,0,1,0,1,2,2,55
1405630409737397_1503762206590883,https://www.facebook.com/wearemitu/posts/1503762206590883,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,16/10/2015,0,1,1,0,0,9,0
1405630409737397_1507912862842484,https://www.facebook.com/wearemitu/posts/1507912862842484,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,31/10/2015,0,1,0,1,1,9,15
1405630409737397_1520051054961998,https://www.facebook.com/wearemitu/posts/1520051054961998,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,28/11/2015,0,1,0,1,2,9,28
1405630409737397_1554769598156810,https://www.facebook.com/wearemitu/posts/1554769598156810,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,17/02/2016,0,1,0,1,3,9,81
1405630409737397_1567797626854007,https://www.facebook.com/wearemitu/posts/1567797626854007,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,20/03/2016,0,1,0,1,4,9,32
1405630409737397_1583001485333621,https://www.facebook.com/wearemitu/posts/1583001485333621,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,19/04/2016,0,1,0,1,5,9,30
1405630409737397_1596510483982721,https://www.facebook.com/wearemitu/posts/1596510483982721,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,19/05/2016,0,1,0,1,6,9,30
1405630409737397_1611475732486196,https://www.facebook.com/wearemitu/posts/1611475732486196,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,25/06/2016,0,1,0,1,7,9,37
1405630409737397_1635681450065624,https://www.facebook.com/wearemitu/posts/1635681450065624,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,"Don't lie, #6 still haunts you...",Link,Latino Culture,20/08/2016,0,1,0,1,8,9,56
1405630409737397_1658297451137357,https://www.facebook.com/1405630409737397_1658297451137357,https://wearemitu.com/mitu-voice/11-latin-american-legends-our-parents-used-to-scare-the-sht-out-of-us/,Low key some of these scare us to this day.,Link,Latino Culture,10/10/2016,0,1,0,1,9,9,51
1405630409737397_1556463241320779,https://www.facebook.com/wearemitu/posts/1556463241320779,https://wearemitu.com/mitu-voice/11-latina-sexpectations-the-world-has-of-us/,"Sorry to disappoint, boys.",Link,Sex & Relationships,21/02/2016,0,1,1,0,0,2,0
1405630409737397_1574045846229185,https://www.facebook.com/wearemitu/posts/1574045846229185,https://wearemitu.com/mitu-voice/11-latina-sexpectations-the-world-has-of-us/,"Sorry to disappoint, boys.",Link,Sex & Relationships,31/03/2016,0,1,0,1,1,2,39
1405630409737397_1590934764540293,https://www.facebook.com/wearemitu/posts/1590934764540293,https://wearemitu.com/mitu-voice/11-latina-sexpectations-the-world-has-of-us/,"Sorry to disappoint, boys.",Link,Sex & Relationships,7/05/2016,0,1,0,1,2,2,37
1405630409737397_1683107365323032,https://www.facebook.com/1405630409737397_1683107365323032,https://wearemitu.com/mitu-voice/11-latino-coming-of-age-movies-that-you-didnt-know-where-missing-from-your-life/,Finally movies that speak to me.,Link,TV & Movies,28/11/2016,0,0,1,0,,,
1405630409737397_1507441539556283,https://www.facebook.com/wearemitu/posts/1507441539556283,https://wearemitu.com/mitu-voice/11-latino-songs-you-were-obsessed-with-in-the-90s-and-00s-that-youre-now-embarrassed-of/,"Don't lie, you still love these songs...",Link,Music,29/10/2015,0,1,1,0,0,2,0
1405630409737397_1513611088939328,https://www.facebook.com/wearemitu/posts/1513611088939328,https://wearemitu.com/mitu-voice/11-latino-songs-you-were-obsessed-with-in-the-90s-and-00s-that-youre-now-embarrassed-of/,"Don't lie, you still love these songs...",Link,Music,13/11/2015,0,1,0,1,1,2,15
1405630409737397_1556646281302475,https://www.facebook.com/wearemitu/posts/1556646281302475,https://wearemitu.com/mitu-voice/11-latino-songs-you-were-obsessed-with-in-the-90s-and-00s-that-youre-now-embarrassed-of/,"Don't lie, you still love these songs...",Link,Music,21/02/2016,0,1,0,1,2,2,100
1405630409737397_1593377867629316,https://www.facebook.com/wearemitu/posts/1593377867629316,https://wearemitu.com/mitu-voice/11-latino-themed-cap-designs-for-your-graduation-inspo/,La chancla made me do it.,Link,Family & Friends,12/05/2016,0,1,1,0,0,2,0
1405630409737397_1605994253034344,https://www.facebook.com/wearemitu/posts/1605994253034344,https://wearemitu.com/mitu-voice/11-latino-themed-cap-designs-for-your-graduation-inspo/,La chancla made me do it.,Link,Family & Friends,11/06/2016,0,1,0,1,1,2,30
1405630409737397_1617054091928360,https://www.facebook.com/wearemitu/posts/1617054091928360,https://wearemitu.com/mitu-voice/11-latino-themed-cap-designs-for-your-graduation-inspo/,La chancla made me do it.,Link,Family & Friends,9/07/2016,0,1,0,1,2,2,28
1405630409737397_1683468085286960,https://www.facebook.com/1405630409737397_1683468085286960,https://wearemitu.com/mitu-voice/11-mouthwatering-recipes-with-abuelita-chocolate-that-you-have-to-try/,I'm so hungry now.,Link,Food & Beverages,29/11/2016,0,1,1,0,0,3,0
1405630409737397_1703343276632774,https://www.facebook.com/1405630409737397_1703343276632774,https://wearemitu.com/mitu-voice/11-mouthwatering-recipes-with-abuelita-chocolate-that-you-have-to-try/,I'm so hungry now.,Link,Food & Beverages,14/01/2017,0,1,0,1,1,3,46
1405630409737397_1730753363891765,https://www.facebook.com/1405630409737397_1730753363891765,https://wearemitu.com/mitu-voice/11-mouthwatering-recipes-with-abuelita-chocolate-that-you-have-to-try/,I'm so hungry now.,Link,Food & Beverages,5/03/2017,0,1,0,1,2,3,50
1405630409737397_1753098238323944,https://www.facebook.com/1405630409737397_1753098238323944,https://wearemitu.com/mitu-voice/11-mouthwatering-recipes-with-abuelita-chocolate-that-you-have-to-try/,I'm so hungry now.,Link,Food & Beverages,15/04/2017,0,1,0,1,3,3,41
1405630409737397_1612454195721683,https://www.facebook.com/wearemitu/posts/1612454195721683,https://wearemitu.com/mitu-voice/11-non-basic-mexican-weddings/,These are not your average weddings.,Link,Sex & Relationships,27/06/2016,0,1,1,0,0,5,0
1405630409737397_1625544021079367,https://www.facebook.com/wearemitu/posts/1625544021079367,https://wearemitu.com/mitu-voice/11-non-basic-mexican-weddings/,These are not your average weddings.,Link,Sex & Relationships,27/07/2016,0,1,0,1,1,5,30
1405630409737397_1638786456421790,https://www.facebook.com/wearemitu/posts/1638786456421790,https://wearemitu.com/mitu-voice/11-non-basic-mexican-weddings/,These are not your average weddings.,Link,Sex & Relationships,26/08/2016,0,1,0,1,2,5,30
1405630409737397_1651430638490705,https://www.facebook.com/wearemitu/posts/1651430638490705,https://wearemitu.com/mitu-voice/11-non-basic-mexican-weddings/,These are not your average weddings.,Link,Sex & Relationships,26/09/2016,0,1,0,1,3,5,31
1405630409737397_1667603973540038,https://www.facebook.com/1405630409737397_1667603973540038,https://wearemitu.com/mitu-voice/11-non-basic-mexican-weddings/,These are not your average weddings.,Link,Sex & Relationships,10/11/2016,0,1,0,1,4,5,45
1405630409737397_1713571902276578,https://www.facebook.com/1405630409737397_1713571902276578,https://wearemitu.com/mitu-voice/11-non-basic-mexican-weddings/,These are not your average weddings.,Link,Sex & Relationships,27/01/2017,0,1,0,1,5,5,78
1405630409737397_1501002246866879,https://www.facebook.com/wearemitu/posts/1501002246866879,https://wearemitu.com/mitu-voice/11-of-the-most-miami-things-you-can-say-bro/,"Irregardless: Kind of like regardless but, somehow, even less regard is given. #MiamiWords",Link,Latino Culture,9/10/2015,0,1,1,0,0,1,0
1405630409737397_1506194776347626,https://www.facebook.com/wearemitu/posts/1506194776347626,https://wearemitu.com/mitu-voice/11-of-the-most-miami-things-you-can-say-bro/,"Irregardless: Kind of like regardless but, somehow, even less regard is given. #MiamiWords",Link,Latino Culture,24/10/2015,0,1,0,1,1,1,15
1405630409737397_1695610177406084,https://www.facebook.com/1405630409737397_1695610177406084,https://wearemitu.com/mitu-voice/11-over-the-top-quinceanera-tiaras-that-you-will-either-love-or-hate/,The bigger the crown the closer to God.,Link,Latino Culture,21/12/2016,0,0,1,0,,,
1405630409737397_1560770257556744,https://www.facebook.com/wearemitu/posts/1560770257556744,https://wearemitu.com/mitu-voice/11-places-where-donald-trump-can-go-be-president/,You have my vote...here.,Link,Citizenship & Politics,3/03/2016,0,1,1,0,0,2,0
1405630409737397_1577628799204223,https://www.facebook.com/wearemitu/posts/1577628799204223,https://wearemitu.com/mitu-voice/11-places-where-donald-trump-can-go-be-president/,You have my vote...here.,Link,Citizenship & Politics,6/04/2016,0,1,0,1,1,2,34
1405630409737397_1598049427162160,https://www.facebook.com/wearemitu/posts/1598049427162160,https://wearemitu.com/mitu-voice/11-places-where-donald-trump-can-go-be-president/,You have my vote...here.,Link,Citizenship & Politics,23/05/2016,0,1,0,1,2,2,47
1405630409737397_1540475892919514,https://www.facebook.com/wearemitu/posts/1540475892919514,https://wearemitu.com/mitu-voice/11-problems-only-big-booty-latinas-and-latinos-will-understand/,Too much cake can be a bad thing.,Link,Beauty & Fashion,13/01/2016,0,1,1,0,0,4,0
1405630409737397_1572854293015007,https://www.facebook.com/wearemitu/posts/1572854293015007,https://wearemitu.com/mitu-voice/11-problems-only-big-booty-latinas-and-latinos-will-understand/,Too much cake can be a bad thing.,Link,Beauty & Fashion,28/03/2016,0,1,0,1,1,4,75
1405630409737397_1589999191300517,https://www.facebook.com/wearemitu/posts/1589999191300517,https://wearemitu.com/mitu-voice/11-problems-only-big-booty-latinas-and-latinos-will-understand/,Too much cake can be a bad thing.,Link,Beauty & Fashion,4/05/2016,0,1,0,1,2,4,37
1405630409737397_1603067089993727,https://www.facebook.com/wearemitu/posts/1603067089993727,https://wearemitu.com/mitu-voice/11-problems-only-big-booty-latinas-and-latinos-will-understand/,Too much cake can be a bad thing.,Link,Beauty & Fashion,3/06/2016,0,1,0,1,3,4,30
1405630409737397_1614284138872022,https://www.facebook.com/wearemitu/posts/1614284138872022,https://wearemitu.com/mitu-voice/11-problems-only-big-booty-latinas-and-latinos-will-understand/,Too much cake can be a bad thing.,Link,Beauty & Fashion,4/07/2016,0,1,0,1,4,4,31
1405630409737397_1521099548190482,https://www.facebook.com/wearemitu/posts/1521099548190482,https://wearemitu.com/mitu-voice/11-real-world-problems-we-wish-we-saw-on-laura-en-america/,"If your life was an episode of ""Laura en América"" it would go a little something like this...",Link,Latino Culture,1/12/2015,0,0,1,0,,,
1405630409737397_1656303634670072,https://www.facebook.com/wearemitu/posts/1656303634670072,https://wearemitu.com/mitu-voice/11-reasons-we-loved-garibaldi-and-why-a-reunion-is-long-overdue/,Please tell us the rumors are true!,Link,Music,6/10/2016,0,0,1,0,,,
1405630409737397_1549709391996164,https://www.facebook.com/wearemitu/posts/1549709391996164,https://wearemitu.com/mitu-voice/11-reasons-you-should-hire-serenatas-for-the-next-big-occasion/,This is what your crush really wants.,Link,Sex & Relationships,5/02/2016,0,0,1,0,,,
1405630409737397_1684085448558557,https://www.facebook.com/1405630409737397_1684085448558557,https://wearemitu.com/mitu-voice/11-reasons-you-used-to-get-super-excited-about-going-to-the-swapmeet/,"Pasele, pasele, barato, barato, one dollar",Link,Latino Culture,30/11/2016,0,0,1,0,,,
1405630409737397_1575214449445658,https://www.facebook.com/wearemitu/posts/1575214449445658,https://wearemitu.com/mitu-voice/11signs-you-are-definitely-not-ready-for-sex/,"Yeah, maybe you should wait.",Link,Sex & Relationships,1/04/2016,0,0,1,0,,,
1405630409737397_1634160136884422,https://www.facebook.com/wearemitu/posts/1634160136884422,https://wearemitu.com/mitu-voice/11-struggles-that-unite-all-awkward-latinas/,I make myself cringe.,Link,Family & Friends,16/08/2016,0,0,1,0,,,
1405630409737397_1599491317017971,https://www.facebook.com/wearemitu/posts/1599491317017971,https://wearemitu.com/mitu-voice/11-things-all-bilingual-kids-know-to-be-true/,Switching to Spanish to talk about someone.,Link,Latino Culture,26/05/2016,0,1,1,0,0,2,0
1405630409737397_1612490405718062,https://www.facebook.com/wearemitu/posts/1612490405718062,https://wearemitu.com/mitu-voice/11-things-all-bilingual-kids-know-to-be-true/,Switching to Spanish to talk about someone.,Link,Latino Culture,27/06/2016,0,1,0,1,1,2,32
1405630409737397_1626408490992920,https://www.facebook.com/wearemitu/posts/1626408490992920,https://wearemitu.com/mitu-voice/11-things-all-bilingual-kids-know-to-be-true/,Switching to Spanish to talk about someone.,Link,Latino Culture,30/07/2016,0,1,0,1,2,2,33
1405630409737397_1638783526422083,https://www.facebook.com/wearemitu/posts/1638783526422083,https://wearemitu.com/mitu-voice/11-things-every-abuela-says-in-the-car-that-drive-hehe-you-crazy/,"""You're driving too fast"" when the car is still parked. -___-",Link,Family & Friends,27/08/2016,0,0,1,0,,,
1405630409737397_1563641813936255,https://www.facebook.com/wearemitu/posts/1563641813936255,https://wearemitu.com/mitu-voice/11-things-guaranteed-to-win-a-cubans-heart/,Please keep the scarface jokes to a minimum.,Link,Latino Culture,11/03/2016,0,0,1,0,,,
1405630409737397_1510738499226587,https://www.facebook.com/wearemitu/posts/1510738499226587,https://wearemitu.com/mitu-voice/11-things-latinos-need-to-stop-apologizing-for/,"You'll never say ""sorry"" again...",Link,Latino Culture,6/11/2015,0,1,1,0,0,5,0
1405630409737397_1516029475364156,https://www.facebook.com/wearemitu/posts/1516029475364156,https://wearemitu.com/mitu-voice/11-things-latinos-need-to-stop-apologizing-for/,"You'll never say ""sorry"" again...",Link,Latino Culture,19/11/2015,0,1,0,1,1,5,13
1405630409737397_1534655260168244,https://www.facebook.com/wearemitu/posts/1534655260168244,https://wearemitu.com/mitu-voice/11-things-latinos-need-to-stop-apologizing-for/,"You'll never say ""sorry"" again...",Link,Latino Culture,29/12/2015,0,1,0,1,2,5,40
1405630409737397_1556866634613773,https://www.facebook.com/wearemitu/posts/1556866634613773,https://wearemitu.com/mitu-voice/11-things-latinos-need-to-stop-apologizing-for/,"You'll never say ""sorry"" again...",Link,Latino Culture,22/02/2016,0,1,0,1,3,5,55
1405630409737397_1570294886604281,https://www.facebook.com/wearemitu/posts/1570294886604281,https://wearemitu.com/mitu-voice/11-things-latinos-need-to-stop-apologizing-for/,"You'll never say ""sorry"" again...",Link,Latino Culture,24/03/2016,0,1,0,1,4,5,31
1405630409737397_1584584725175297,https://www.facebook.com/wearemitu/posts/1584584725175297,https://wearemitu.com/mitu-voice/11-things-latinos-need-to-stop-apologizing-for/,"You'll never say ""sorry"" again...",Link,Latino Culture,23/04/2016,0,1,0,1,5,5,30
1405630409737397_1650643341902768,https://www.facebook.com/wearemitu/posts/1650643341902768,https://wearemitu.com/mitu-voice/11-things-our-parents-didnt-let-us-do-in-school/,And you thought you'd get a break from them.,Link,Family & Friends,23/09/2016,0,0,1,0,,,
1405630409737397_1619482445018858,https://www.facebook.com/wearemitu/posts/1619482445018858,https://wearemitu.com/mitu-voice/11-things-people-still-get-wrong-about-latinos/,Get it right!,Link,Latino Culture,14/07/2016,0,0,1,0,,,
1405630409737397_1551220138511756,https://www.facebook.com/wearemitu/posts/1551220138511756,https://wearemitu.com/mitu-voice/11-things-ted-cruzs-old-college-roommate-thinks-you-should-know-about-the-gop-candidate/,And you thought your roommate was evil...,Link,Citizenship & Politics,9/02/2016,0,0,1,0,,,
1405630409737397_1501347620165675,https://www.facebook.com/wearemitu/posts/1501347620165675,https://wearemitu.com/mitu-voice/11-things-that-are-just-plain-wrong-in-the-were-all-mexican-video/,Gloria Estefan’s “We’re All Mexican” song is actually kind of offensive. #FAIL,Link,Music,10/10/2015,0,1,1,0,0,3,0
1405630409737397_1511609259139511,https://www.facebook.com/wearemitu/posts/1511609259139511,https://wearemitu.com/mitu-voice/11-things-that-are-just-plain-wrong-in-the-were-all-mexican-video/,Gloria Estefan’s “We’re All Mexican” song is actually kind of offensive. #FAIL,Link,Music,8/11/2015,0,1,0,1,1,3,29
1405630409737397_1538967129737057,https://www.facebook.com/wearemitu/posts/1538967129737057,https://wearemitu.com/mitu-voice/11-things-that-are-just-plain-wrong-in-the-were-all-mexican-video/,Gloria Estefan’s “We’re All Mexican” song is actually kind of offensive. #FAIL,Link,Music,9/01/2016,0,1,0,1,2,3,62
1405630409737397_1556220914678345,https://www.facebook.com/wearemitu/posts/1556220914678345,https://wearemitu.com/mitu-voice/11-things-that-are-just-plain-wrong-in-the-were-all-mexican-video/,This song is actually kind of offensive.,Link,Music,20/02/2016,0,1,0,1,3,3,42
1405630409737397_1577693679197735,https://www.facebook.com/wearemitu/posts/1577693679197735,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,6/04/2016,0,1,1,0,0,9,0
1405630409737397_1595288614104908,https://www.facebook.com/wearemitu/posts/1595288614104908,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,17/05/2016,0,1,0,1,1,9,41
1405630409737397_1610714349229001,https://www.facebook.com/wearemitu/posts/1610714349229001,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,23/06/2016,0,1,0,1,2,9,37
1405630409737397_1626060397694396,https://www.facebook.com/wearemitu/posts/1626060397694396,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,28/07/2016,0,1,0,1,3,9,35
1405630409737397_1642857386014697,https://www.facebook.com/wearemitu/posts/1642857386014697,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,5/09/2016,0,1,0,1,4,9,39
1405630409737397_1656147878018981,https://www.facebook.com/1405630409737397_1656147878018981,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,11/10/2016,0,1,0,1,5,9,36
1405630409737397_1710664859233949,https://www.facebook.com/1405630409737397_1710664859233949,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,22/01/2017,0,1,0,1,6,9,103
1405630409737397_1728318014135300,https://www.facebook.com/1405630409737397_1728318014135300,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,26/02/2017,0,1,0,1,7,9,35
1405630409737397_1749005515399883,https://www.facebook.com/1405630409737397_1749005515399883,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,7/04/2017,0,1,0,1,8,9,40
1405630409737397_1778977309069370,https://www.facebook.com/1405630409737397_1778977309069370,https://wearemitu.com/mitu-voice/11-things-that-inevitably-happen-when-youre-a-pale-af-latina/,"If you're Latina, why are you white?",Link,Latino Culture,4/06/2017,0,1,0,1,9,9,58
1405630409737397_1555061288127641,https://www.facebook.com/wearemitu/posts/1555061288127641,https://wearemitu.com/mitu-voice/11-things-we-think-happen-in-a-machista-latino-culture-but-dont-because-women-run-the-show/,Latinas are running the show.,Link,Latino Culture,17/02/2016,0,0,1,0,,,
1405630409737397_1566171247016645,https://www.facebook.com/wearemitu/posts/1566171247016645,https://wearemitu.com/mitu-voice/11-things-you-know-if-youre-obsessed-with-your-brows/,I wish I knew eyebrows would be this important.,Link,Beauty & Fashion,16/03/2016,0,1,1,0,0,2,0
1405630409737397_1581410052159431,https://www.facebook.com/wearemitu/posts/1581410052159431,https://wearemitu.com/mitu-voice/11-things-you-know-if-youre-obsessed-with-your-brows/,I wish I knew eyebrows would be this important.,Link,Beauty & Fashion,16/04/2016,0,1,0,1,1,2,31
1405630409737397_1596641050636331,https://www.facebook.com/wearemitu/posts/1596641050636331,https://wearemitu.com/mitu-voice/11-things-you-know-if-youre-obsessed-with-your-brows/,I wish I'd known eyebrows would be so important.,Link,Beauty & Fashion,20/05/2016,0,1,0,1,2,2,34
1405630409737397_1549647352002368,https://www.facebook.com/wearemitu/posts/1549647352002368,https://wearemitu.com/mitu-voice/11-times-diane-guerrero-used-her-own-experiences-to-explain-the-problems-with-u-s-immigration/,She's just like us.,Link,Citizenship & Politics,4/02/2016,0,1,1,0,0,4,0
1405630409737397_1574044786229291,https://www.facebook.com/wearemitu/posts/1574044786229291,https://wearemitu.com/mitu-voice/11-times-diane-guerrero-used-her-own-experiences-to-explain-the-problems-with-u-s-immigration/,She's just like us.,Link,Citizenship & Politics,30/03/2016,0,1,0,1,1,4,55
1405630409737397_1601284480171988,https://www.facebook.com/wearemitu/posts/1601284480171988,https://wearemitu.com/mitu-voice/11-times-diane-guerrero-used-her-own-experiences-to-explain-the-problems-with-u-s-immigration/,She's just like us.,Link,Citizenship & Politics,30/05/2016,0,1,0,1,2,4,61
1405630409737397_1649421078691661,https://www.facebook.com/wearemitu/posts/1649421078691661,https://wearemitu.com/mitu-voice/11-times-diane-guerrero-used-her-own-experiences-to-explain-the-problems-with-u-s-immigration/,She's just like us.,Link,Citizenship & Politics,22/09/2016,0,1,0,1,3,4,115
1405630409737397_1710669409233494,https://www.facebook.com/1405630409737397_1710669409233494,https://wearemitu.com/mitu-voice/11-times-diane-guerrero-used-her-own-experiences-to-explain-the-problems-with-u-s-immigration/,She's just like us.,Link,Citizenship & Politics,23/01/2017,0,1,0,1,4,4,123
1405630409737397_1502996053334165,https://www.facebook.com/wearemitu/posts/1502996053334165,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,These people have no chill.,Link,Latino Culture,14/10/2015,0,1,1,0,0,6,0
1405630409737397_1506971656269938,https://www.facebook.com/wearemitu/posts/1506971656269938,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,These people have no chill.,Link,Latino Culture,27/10/2015,0,1,0,1,1,6,13
1405630409737397_1517664348534002,https://www.facebook.com/wearemitu/posts/1517664348534002,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,These people have no chill.,Link,Latino Culture,22/11/2015,0,1,0,1,2,6,26
1405630409737397_1535947786705658,https://www.facebook.com/wearemitu/posts/1535947786705658,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,These people have no chill.,Link,Latino Culture,1/01/2016,0,1,0,1,3,6,40
1405630409737397_1544363779197392,https://www.facebook.com/wearemitu/posts/1544363779197392,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,These people have no chill.,Link,Latino Culture,22/01/2016,0,1,0,1,4,6,21
1405630409737397_1567651920201911,https://www.facebook.com/wearemitu/posts/1567651920201911,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,So wrong on so many levels.,Link,Latino Culture,19/03/2016,0,1,0,1,5,6,57
1405630409737397_1585361521764284,https://www.facebook.com/wearemitu/posts/1585361521764284,https://wearemitu.com/mitu-voice/11-times-latinos-have-taken-wildly-inappropriate-selfies/,These people have no chill.,Link,Latino Culture,25/04/2016,0,1,0,1,6,6,37
1405630409737397_1574716989495404,https://www.facebook.com/wearemitu/posts/1574716989495404 ,https://wearemitu.com/mitu-voice/11-times-selena-was-adorable-af-in-her-interviews/,Selena's laugh was so contagious.,Link,Celebrity & Gossip,31/03/2016,0,1,1,0,0,3,0
1405630409737397_1595283720772064,https://www.facebook.com/wearemitu/posts/1595283720772064,https://wearemitu.com/mitu-voice/11-times-selena-was-adorable-af-in-her-interviews/,Selena's laugh was so contagious.,Link,Celebrity & Gossip,17/05/2016,0,1,0,1,1,3,47
1405630409737397_1626060237694412,https://www.facebook.com/wearemitu/posts/1626060237694412,https://wearemitu.com/mitu-voice/11-times-selena-was-adorable-af-in-her-interviews/,Selena's laugh was so contagious.,Link,Celebrity & Gossip,28/07/2016,0,1,0,1,2,3,72
1405630409737397_1643880815912354,https://www.facebook.com/wearemitu/posts/1643880815912354,https://wearemitu.com/mitu-voice/11-times-selena-was-adorable-af-in-her-interviews/,Selena's laugh was so contagious.,Link,Celebrity & Gossip,7/09/2016,0,1,0,1,3,3,41
1405630409737397_1505593203074450,https://www.facebook.com/wearemitu/posts/1505593203074450,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your s**t together Starbucks.,Link,Latino Culture,22/10/2015,0,1,1,0,0,6,0
1405630409737397_1510258519274585,https://www.facebook.com/wearemitu/posts/1510258519274585,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your s••t together Starbucks.,Link,Latino Culture,5/11/2015,0,1,0,1,1,6,14
1405630409737397_1523240911309679,https://www.facebook.com/wearemitu/posts/1523240911309679,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your sh*t together Starbucks.,Link,Latino Culture,5/12/2015,0,1,0,1,2,6,30
1405630409737397_1538419786458458,https://www.facebook.com/wearemitu/posts/1538419786458458,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your sh*t together Starbucks.,Link,Latino Culture,8/01/2016,0,1,0,1,3,6,34
1405630409737397_1569792633321173,https://www.facebook.com/wearemitu/posts/1569792633321173,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your sh*t together Starbucks.,Link,Latino Culture,23/03/2016,0,1,0,1,4,6,75
1405630409737397_1586752048291898,https://www.facebook.com/wearemitu/posts/1586752048291898,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your sh*t together Starbucks.,Link,Latino Culture,29/04/2016,0,1,0,1,5,6,37
1405630409737397_1606019476365155,https://www.facebook.com/wearemitu/posts/1606019476365155,https://wearemitu.com/mitu-voice/11-times-starbucks-butchered-latino-names-like-it-was-nothing/,Get your sh*t together Starbucks.,Link,Latino Culture,12/06/2016,0,1,0,1,6,6,44
